species,id,ws,wd,date,depart,mass,mass_st,age
BBA,BBA_04,10.44088042,102.8824551,30/04/2006,0,3.209422884,-0.948356336,111
BBA,BBA_04,10.5873888,88.42439807,01/05/2006,0,3.209422884,-0.948356336,112
BBA,BBA_04,9.91122788,80.99364051,02/05/2006,0,3.209422884,-0.948356336,113
BBA,BBA_04,9.284345318,84.75930005,03/05/2006,0,3.209422884,-0.948356336,114
BBA,BBA_04,10.01256176,111.2746346,04/05/2006,0,3.209422884,-0.948356336,115
BBA,BBA_04,11.6159225,71.88642035,05/05/2006,0,3.209422884,-0.948356336,116
BBA,BBA_04,9.191966146,51.89366628,06/05/2006,0,3.209422884,-0.948356336,117
BBA,BBA_04,10.60447344,93.4542365,07/05/2006,0,3.209422884,-0.948356336,118
BBA,BBA_04,11.55193067,86.47999816,08/05/2006,0,3.209422884,-0.948356336,119
BBA,BBA_04,13.84781812,104.4754644,09/05/2006,0,3.209422884,-0.948356336,120
BBA,BBA_04,10.34545397,67.09414731,10/05/2006,1,3.209422884,-0.948356336,121
GHA,GHA_08,9.601944987,132.0414389,19/05/2006,0,5.2,2.832755994,138
GHA,GHA_08,11.29688373,113.1658647,20/05/2006,0,5.2,2.832755994,139
GHA,GHA_08,7.161247079,44.55856675,21/05/2006,0,5.2,2.832755994,140
GHA,GHA_08,8.442430984,45.83113561,22/05/2006,0,5.2,2.832755994,141
GHA,GHA_08,7.893135706,62.82100701,23/05/2006,0,5.2,2.832755994,142
GHA,GHA_08,6.884659349,90.21273645,24/05/2006,0,5.2,2.832755994,143
GHA,GHA_08,6.720478165,91.44487494,25/05/2006,0,5.2,2.832755994,144
GHA,GHA_08,5.416711733,109.8553405,26/05/2006,0,5.2,2.832755994,145
GHA,GHA_08,3.303643475,66.27900017,27/05/2006,0,5.2,2.832755994,146
GHA,GHA_08,4.998662108,-87.26050405,28/05/2006,0,5.2,2.832755994,147
GHA,GHA_08,5.739813139,141.1231638,29/05/2006,0,5.2,2.832755994,148
GHA,GHA_08,3.477956368,47.73728169,30/05/2006,0,5.2,2.832755994,149
GHA,GHA_08,4.303585736,31.57374575,31/05/2006,0,5.2,2.832755994,150
GHA,GHA_08,7.9758532,27.65068909,01/06/2006,0,5.2,2.832755994,151
GHA,GHA_08,5.988387114,45.39426693,02/06/2006,0,5.2,2.832755994,152
GHA,GHA_08,9.389043567,110.5451938,03/06/2006,0,5.2,2.832755994,153
GHA,GHA_08,5.042253869,-33.96406153,04/06/2006,0,5.2,2.832755994,154
GHA,GHA_08,8.71131112,-87.98712428,05/06/2006,0,5.2,2.832755994,155
GHA,GHA_08,10.46581404,-58.68561999,06/06/2006,0,5.2,2.832755994,156
GHA,GHA_08,4.217966879,-1.622583647,07/06/2006,1,5.2,2.832755994,157
GHA,GHA_11,10.44088042,102.8824551,30/04/2006,0,3,-1.707893637,119
GHA,GHA_11,10.5873888,88.42439807,01/05/2006,0,3,-1.707893637,120
GHA,GHA_11,9.91122788,80.99364051,02/05/2006,0,3,-1.707893637,121
GHA,GHA_11,9.284345318,84.75930005,03/05/2006,0,3,-1.707893637,122
GHA,GHA_11,10.01256176,111.2746346,04/05/2006,0,3,-1.707893637,123
GHA,GHA_11,11.6159225,71.88642035,05/05/2006,0,3,-1.707893637,124
GHA,GHA_11,9.191966146,51.89366628,06/05/2006,0,3,-1.707893637,125
GHA,GHA_11,10.60447344,93.4542365,07/05/2006,0,3,-1.707893637,126
GHA,GHA_11,11.55193067,86.47999816,08/05/2006,0,3,-1.707893637,127
GHA,GHA_11,13.84781812,104.4754644,09/05/2006,0,3,-1.707893637,128
GHA,GHA_11,10.34545397,67.09414731,10/05/2006,0,3,-1.707893637,129
GHA,GHA_11,11.45150666,82.98597086,11/05/2006,0,3,-1.707893637,130
GHA,GHA_11,7.275336306,76.95614239,12/05/2006,0,3,-1.707893637,131
GHA,GHA_11,10.21628922,111.6127233,13/05/2006,0,3,-1.707893637,132
GHA,GHA_11,6.92471697,124.7155915,14/05/2006,0,3,-1.707893637,133
GHA,GHA_11,11.68272419,130.5825627,15/05/2006,0,3,-1.707893637,134
GHA,GHA_11,8.346321598,132.4085451,16/05/2006,0,3,-1.707893637,135
GHA,GHA_11,8.870637871,131.6131307,17/05/2006,0,3,-1.707893637,136
GHA,GHA_11,10.56017498,115.3648721,18/05/2006,0,3,-1.707893637,137
GHA,GHA_11,9.601944987,132.0414389,19/05/2006,1,3,-1.707893637,138
GHA,GHA_09,10.21628922,111.6127233,13/05/2006,0,3.777961347,-0.102234591,138
GHA,GHA_09,6.92471697,124.7155915,14/05/2006,0,3.777961347,-0.102234591,139
GHA,GHA_09,11.68272419,130.5825627,15/05/2006,0,3.777961347,-0.102234591,140
GHA,GHA_09,8.346321598,132.4085451,16/05/2006,0,3.777961347,-0.102234591,141
GHA,GHA_09,8.870637871,131.6131307,17/05/2006,0,3.777961347,-0.102234591,142
GHA,GHA_09,10.56017498,115.3648721,18/05/2006,0,3.777961347,-0.102234591,143
GHA,GHA_09,9.601944987,132.0414389,19/05/2006,0,3.777961347,-0.102234591,144
GHA,GHA_09,11.29688373,113.1658647,20/05/2006,0,3.777961347,-0.102234591,145
GHA,GHA_09,7.161247079,44.55856675,21/05/2006,0,3.777961347,-0.102234591,146
GHA,GHA_09,8.442430984,45.83113561,22/05/2006,0,3.777961347,-0.102234591,147
GHA,GHA_09,7.893135706,62.82100701,23/05/2006,0,3.777961347,-0.102234591,148
GHA,GHA_09,6.884659349,90.21273645,24/05/2006,0,3.777961347,-0.102234591,149
GHA,GHA_09,6.720478165,91.44487494,25/05/2006,0,3.777961347,-0.102234591,150
GHA,GHA_09,5.416711733,109.8553405,26/05/2006,0,3.777961347,-0.102234591,151
GHA,GHA_09,3.303643475,66.27900017,27/05/2006,0,3.777961347,-0.102234591,152
GHA,GHA_09,4.998662108,-87.26050405,28/05/2006,0,3.777961347,-0.102234591,153
GHA,GHA_09,5.739813139,141.1231638,29/05/2006,0,3.777961347,-0.102234591,154
GHA,GHA_09,3.477956368,47.73728169,30/05/2006,0,3.777961347,-0.102234591,155
GHA,GHA_09,4.303585736,31.57374575,31/05/2006,0,3.777961347,-0.102234591,156
GHA,GHA_09,7.9758532,27.65068909,01/06/2006,1,3.777961347,-0.102234591,157
GHA,GHA_02,11.55193067,86.47999816,08/05/2006,0,3.724750623,-0.212057887,132
GHA,GHA_02,13.84781812,104.4754644,09/05/2006,0,3.724750623,-0.212057887,133
GHA,GHA_02,10.34545397,67.09414731,10/05/2006,0,3.724750623,-0.212057887,134
GHA,GHA_02,11.45150666,82.98597086,11/05/2006,0,3.724750623,-0.212057887,135
GHA,GHA_02,7.275336306,76.95614239,12/05/2006,0,3.724750623,-0.212057887,136
GHA,GHA_02,10.21628922,111.6127233,13/05/2006,0,3.724750623,-0.212057887,137
GHA,GHA_02,6.92471697,124.7155915,14/05/2006,0,3.724750623,-0.212057887,138
GHA,GHA_02,11.68272419,130.5825627,15/05/2006,0,3.724750623,-0.212057887,139
GHA,GHA_02,8.346321598,132.4085451,16/05/2006,0,3.724750623,-0.212057887,140
GHA,GHA_02,8.870637871,131.6131307,17/05/2006,0,3.724750623,-0.212057887,141
GHA,GHA_02,10.56017498,115.3648721,18/05/2006,0,3.724750623,-0.212057887,142
GHA,GHA_02,9.601944987,132.0414389,19/05/2006,0,3.724750623,-0.212057887,143
GHA,GHA_02,11.29688373,113.1658647,20/05/2006,0,3.724750623,-0.212057887,144
GHA,GHA_02,7.161247079,44.55856675,21/05/2006,0,3.724750623,-0.212057887,145
GHA,GHA_02,8.442430984,45.83113561,22/05/2006,0,3.724750623,-0.212057887,146
GHA,GHA_02,7.893135706,62.82100701,23/05/2006,0,3.724750623,-0.212057887,147
GHA,GHA_02,6.884659349,90.21273645,24/05/2006,0,3.724750623,-0.212057887,148
GHA,GHA_02,6.720478165,91.44487494,25/05/2006,0,3.724750623,-0.212057887,149
GHA,GHA_02,5.416711733,109.8553405,26/05/2006,0,3.724750623,-0.212057887,150
GHA,GHA_02,3.303643475,66.27900017,27/05/2006,1,3.724750623,-0.212057887,151
GHA,GHA_15,7.161247079,44.55856675,21/05/2006,0,4.150436409,0.666528479,146
GHA,GHA_15,8.442430984,45.83113561,22/05/2006,0,4.150436409,0.666528479,147
GHA,GHA_15,7.893135706,62.82100701,23/05/2006,0,4.150436409,0.666528479,148
GHA,GHA_15,6.884659349,90.21273645,24/05/2006,0,4.150436409,0.666528479,149
GHA,GHA_15,6.720478165,91.44487494,25/05/2006,0,4.150436409,0.666528479,150
GHA,GHA_15,5.416711733,109.8553405,26/05/2006,0,4.150436409,0.666528479,151
GHA,GHA_15,3.303643475,66.27900017,27/05/2006,0,4.150436409,0.666528479,152
GHA,GHA_15,4.998662108,-87.26050405,28/05/2006,0,4.150436409,0.666528479,153
GHA,GHA_15,5.739813139,141.1231638,29/05/2006,0,4.150436409,0.666528479,154
GHA,GHA_15,3.477956368,47.73728169,30/05/2006,0,4.150436409,0.666528479,155
GHA,GHA_15,4.303585736,31.57374575,31/05/2006,0,4.150436409,0.666528479,156
GHA,GHA_15,7.9758532,27.65068909,01/06/2006,0,4.150436409,0.666528479,157
GHA,GHA_15,5.988387114,45.39426693,02/06/2006,0,4.150436409,0.666528479,158
GHA,GHA_15,9.389043567,110.5451938,03/06/2006,0,4.150436409,0.666528479,159
GHA,GHA_15,5.042253869,-33.96406153,04/06/2006,0,4.150436409,0.666528479,160
GHA,GHA_15,8.71131112,-87.98712428,05/06/2006,0,4.150436409,0.666528479,161
GHA,GHA_15,10.46581404,-58.68561999,06/06/2006,0,4.150436409,0.666528479,162
GHA,GHA_15,4.217966879,-1.622583647,07/06/2006,0,4.150436409,0.666528479,163
GHA,GHA_15,9.542589216,-169.2261379,08/06/2006,0,4.150436409,0.666528479,164
GHA,GHA_15,13.41531868,161.4081538,09/06/2006,1,4.150436409,0.666528479,165
BBA,BBA_08,8.050105504,23.00394004,13/04/2010,0,3.4,-0.320846874,104
BBA,BBA_08,10.4781755,77.86351074,14/04/2010,0,3.4,-0.320846874,105
BBA,BBA_08,8.91781021,95.81730622,15/04/2010,0,3.4,-0.320846874,106
BBA,BBA_08,8.662176375,116.214193,16/04/2010,0,3.4,-0.320846874,107
BBA,BBA_08,7.120548712,150.4708063,17/04/2010,0,3.4,-0.320846874,108
BBA,BBA_08,6.777978207,125.9372683,18/04/2010,0,3.4,-0.320846874,109
BBA,BBA_08,8.183634462,164.2440783,19/04/2010,0,3.4,-0.320846874,110
BBA,BBA_08,8.913371809,95.67949319,20/04/2010,0,3.4,-0.320846874,111
BBA,BBA_08,5.848621248,130.4030858,21/04/2010,0,3.4,-0.320846874,112
BBA,BBA_08,6.912300099,62.97775298,22/04/2010,0,3.4,-0.320846874,113
BBA,BBA_08,10.81251249,99.43386222,23/04/2010,0,3.4,-0.320846874,114
BBA,BBA_08,12.06160256,115.6136147,24/04/2010,0,3.4,-0.320846874,115
BBA,BBA_08,14.50679972,90.7902323,25/04/2010,0,3.4,-0.320846874,116
BBA,BBA_08,12.06090534,103.5844065,26/04/2010,0,3.4,-0.320846874,117
BBA,BBA_08,10.97674338,113.1002225,27/04/2010,0,3.4,-0.320846874,118
BBA,BBA_08,8.471566042,83.18291855,28/04/2010,0,3.4,-0.320846874,119
BBA,BBA_08,7.930687615,174.7116838,29/04/2010,0,3.4,-0.320846874,120
BBA,BBA_08,9.117448342,145.7140732,30/04/2010,0,3.4,-0.320846874,121
BBA,BBA_08,9.307815891,109.498116,01/05/2010,0,3.4,-0.320846874,122
BBA,BBA_08,7.781969174,126.5976311,02/05/2010,1,3.4,-0.320846874,123
BBA,BBA_11,10.68763758,111.4637696,02/04/2010,0,3.231110506,-0.876945936,96
BBA,BBA_11,6.286347677,23.0244364,03/04/2010,0,3.231110506,-0.876945936,97
BBA,BBA_11,11.1425798,69.04411669,04/04/2010,0,3.231110506,-0.876945936,98
BBA,BBA_11,11.03713685,74.97683639,05/04/2010,0,3.231110506,-0.876945936,99
BBA,BBA_11,10.35228994,49.16000574,06/04/2010,0,3.231110506,-0.876945936,100
BBA,BBA_11,8.164992455,135.82146,07/04/2010,0,3.231110506,-0.876945936,101
BBA,BBA_11,13.20889939,55.64553125,08/04/2010,0,3.231110506,-0.876945936,102
BBA,BBA_11,11.53427484,79.89964414,09/04/2010,0,3.231110506,-0.876945936,103
BBA,BBA_11,12.59846676,41.65232757,10/04/2010,0,3.231110506,-0.876945936,104
BBA,BBA_11,7.248620837,45.2691563,11/04/2010,0,3.231110506,-0.876945936,105
BBA,BBA_11,9.273522484,136.1400212,12/04/2010,0,3.231110506,-0.876945936,106
BBA,BBA_11,8.050105504,23.00394004,13/04/2010,0,3.231110506,-0.876945936,107
BBA,BBA_11,10.4781755,77.86351074,14/04/2010,0,3.231110506,-0.876945936,108
BBA,BBA_11,8.91781021,95.81730622,15/04/2010,0,3.231110506,-0.876945936,109
BBA,BBA_11,8.662176375,116.214193,16/04/2010,0,3.231110506,-0.876945936,110
BBA,BBA_11,7.120548712,150.4708063,17/04/2010,0,3.231110506,-0.876945936,111
BBA,BBA_11,6.777978207,125.9372683,18/04/2010,0,3.231110506,-0.876945936,112
BBA,BBA_11,8.183634462,164.2440783,19/04/2010,0,3.231110506,-0.876945936,113
BBA,BBA_11,8.913371809,95.67949319,20/04/2010,0,3.231110506,-0.876945936,114
BBA,BBA_11,5.848621248,130.4030858,21/04/2010,1,3.231110506,-0.876945936,115
BBA,BBA_10,6.286347677,23.0244364,03/04/2010,0,3.326143168,-0.564033788,96
BBA,BBA_10,11.1425798,69.04411669,04/04/2010,0,3.326143168,-0.564033788,97
BBA,BBA_10,11.03713685,74.97683639,05/04/2010,0,3.326143168,-0.564033788,98
BBA,BBA_10,10.35228994,49.16000574,06/04/2010,0,3.326143168,-0.564033788,99
BBA,BBA_10,8.164992455,135.82146,07/04/2010,0,3.326143168,-0.564033788,100
BBA,BBA_10,13.20889939,55.64553125,08/04/2010,0,3.326143168,-0.564033788,101
BBA,BBA_10,11.53427484,79.89964414,09/04/2010,0,3.326143168,-0.564033788,102
BBA,BBA_10,12.59846676,41.65232757,10/04/2010,0,3.326143168,-0.564033788,103
BBA,BBA_10,7.248620837,45.2691563,11/04/2010,0,3.326143168,-0.564033788,104
BBA,BBA_10,9.273522484,136.1400212,12/04/2010,0,3.326143168,-0.564033788,105
BBA,BBA_10,8.050105504,23.00394004,13/04/2010,0,3.326143168,-0.564033788,106
BBA,BBA_10,10.4781755,77.86351074,14/04/2010,0,3.326143168,-0.564033788,107
BBA,BBA_10,8.91781021,95.81730622,15/04/2010,0,3.326143168,-0.564033788,108
BBA,BBA_10,8.662176375,116.214193,16/04/2010,0,3.326143168,-0.564033788,109
BBA,BBA_10,7.120548712,150.4708063,17/04/2010,0,3.326143168,-0.564033788,110
BBA,BBA_10,6.777978207,125.9372683,18/04/2010,0,3.326143168,-0.564033788,111
BBA,BBA_10,8.183634462,164.2440783,19/04/2010,0,3.326143168,-0.564033788,112
BBA,BBA_10,8.913371809,95.67949319,20/04/2010,0,3.326143168,-0.564033788,113
BBA,BBA_10,5.848621248,130.4030858,21/04/2010,0,3.326143168,-0.564033788,114
BBA,BBA_10,6.912300099,62.97775298,22/04/2010,1,3.326143168,-0.564033788,115
BBA,BBA_07,10.35228994,49.16000574,06/04/2010,0,3.8,0.996225134,97
BBA,BBA_07,8.164992455,135.82146,07/04/2010,0,3.8,0.996225134,98
BBA,BBA_07,13.20889939,55.64553125,08/04/2010,0,3.8,0.996225134,99
BBA,BBA_07,11.53427484,79.89964414,09/04/2010,0,3.8,0.996225134,100
BBA,BBA_07,12.59846676,41.65232757,10/04/2010,0,3.8,0.996225134,101
BBA,BBA_07,7.248620837,45.2691563,11/04/2010,0,3.8,0.996225134,102
BBA,BBA_07,9.273522484,136.1400212,12/04/2010,0,3.8,0.996225134,103
BBA,BBA_07,8.050105504,23.00394004,13/04/2010,0,3.8,0.996225134,104
BBA,BBA_07,10.4781755,77.86351074,14/04/2010,0,3.8,0.996225134,105
BBA,BBA_07,8.91781021,95.81730622,15/04/2010,0,3.8,0.996225134,106
BBA,BBA_07,8.662176375,116.214193,16/04/2010,0,3.8,0.996225134,107
BBA,BBA_07,7.120548712,150.4708063,17/04/2010,0,3.8,0.996225134,108
BBA,BBA_07,6.777978207,125.9372683,18/04/2010,0,3.8,0.996225134,109
BBA,BBA_07,8.183634462,164.2440783,19/04/2010,0,3.8,0.996225134,110
BBA,BBA_07,8.913371809,95.67949319,20/04/2010,0,3.8,0.996225134,111
BBA,BBA_07,5.848621248,130.4030858,21/04/2010,0,3.8,0.996225134,112
BBA,BBA_07,6.912300099,62.97775298,22/04/2010,0,3.8,0.996225134,113
BBA,BBA_07,10.81251249,99.43386222,23/04/2010,0,3.8,0.996225134,114
BBA,BBA_07,12.06160256,115.6136147,24/04/2010,0,3.8,0.996225134,115
BBA,BBA_07,14.50679972,90.7902323,25/04/2010,1,3.8,0.996225134,116
BBA,BBA_01,6.286347677,23.0244364,03/04/2010,0,3.05,-1.473284881,94
BBA,BBA_01,11.1425798,69.04411669,04/04/2010,0,3.05,-1.473284881,95
BBA,BBA_01,11.03713685,74.97683639,05/04/2010,0,3.05,-1.473284881,96
BBA,BBA_01,10.35228994,49.16000574,06/04/2010,0,3.05,-1.473284881,97
BBA,BBA_01,8.164992455,135.82146,07/04/2010,0,3.05,-1.473284881,98
BBA,BBA_01,13.20889939,55.64553125,08/04/2010,0,3.05,-1.473284881,99
BBA,BBA_01,11.53427484,79.89964414,09/04/2010,0,3.05,-1.473284881,100
BBA,BBA_01,12.59846676,41.65232757,10/04/2010,0,3.05,-1.473284881,101
BBA,BBA_01,7.248620837,45.2691563,11/04/2010,0,3.05,-1.473284881,102
BBA,BBA_01,9.273522484,136.1400212,12/04/2010,0,3.05,-1.473284881,103
BBA,BBA_01,8.050105504,23.00394004,13/04/2010,0,3.05,-1.473284881,104
BBA,BBA_01,10.4781755,77.86351074,14/04/2010,0,3.05,-1.473284881,105
BBA,BBA_01,8.91781021,95.81730622,15/04/2010,0,3.05,-1.473284881,106
BBA,BBA_01,8.662176375,116.214193,16/04/2010,0,3.05,-1.473284881,107
BBA,BBA_01,7.120548712,150.4708063,17/04/2010,0,3.05,-1.473284881,108
BBA,BBA_01,6.777978207,125.9372683,18/04/2010,0,3.05,-1.473284881,109
BBA,BBA_01,8.183634462,164.2440783,19/04/2010,0,3.05,-1.473284881,110
BBA,BBA_01,8.913371809,95.67949319,20/04/2010,0,3.05,-1.473284881,111
BBA,BBA_01,5.848621248,130.4030858,21/04/2010,0,3.05,-1.473284881,112
BBA,BBA_01,6.912300099,62.97775298,22/04/2010,1,3.05,-1.473284881,113
BBA,BBA_03,12.06160256,115.6136147,24/04/2010,0,3.719522514,0.731238525,112
BBA,BBA_03,14.50679972,90.7902323,25/04/2010,0,3.719522514,0.731238525,113
BBA,BBA_03,12.06090534,103.5844065,26/04/2010,0,3.719522514,0.731238525,114
BBA,BBA_03,10.97674338,113.1002225,27/04/2010,0,3.719522514,0.731238525,115
BBA,BBA_03,8.471566042,83.18291855,28/04/2010,0,3.719522514,0.731238525,116
BBA,BBA_03,7.930687615,174.7116838,29/04/2010,0,3.719522514,0.731238525,117
BBA,BBA_03,9.117448342,145.7140732,30/04/2010,0,3.719522514,0.731238525,118
BBA,BBA_03,9.307815891,109.498116,01/05/2010,0,3.719522514,0.731238525,119
BBA,BBA_03,7.781969174,126.5976311,02/05/2010,0,3.719522514,0.731238525,120
BBA,BBA_03,5.794035427,-22.82584893,03/05/2010,0,3.719522514,0.731238525,121
BBA,BBA_03,7.571537868,114.3095071,04/05/2010,0,3.719522514,0.731238525,122
BBA,BBA_03,9.157833367,82.17719885,05/05/2010,0,3.719522514,0.731238525,123
BBA,BBA_03,10.41332191,174.1567893,06/05/2010,0,3.719522514,0.731238525,124
BBA,BBA_03,9.617889679,109.1707554,07/05/2010,0,3.719522514,0.731238525,125
BBA,BBA_03,9.235266138,92.81657055,08/05/2010,0,3.719522514,0.731238525,126
BBA,BBA_03,9.568824986,66.98277313,09/05/2010,0,3.719522514,0.731238525,127
BBA,BBA_03,9.33341371,75.7949465,10/05/2010,0,3.719522514,0.731238525,128
BBA,BBA_03,9.852148444,66.06475283,11/05/2010,0,3.719522514,0.731238525,129
BBA,BBA_03,7.30217528,121.7180945,12/05/2010,0,3.719522514,0.731238525,130
BBA,BBA_03,12.56822731,88.24435822,13/05/2010,1,3.719522514,0.731238525,131
BBA,BBA_09,11.53427484,79.89964414,09/04/2010,0,3.65,0.502323131,97
BBA,BBA_09,12.59846676,41.65232757,10/04/2010,0,3.65,0.502323131,98
BBA,BBA_09,7.248620837,45.2691563,11/04/2010,0,3.65,0.502323131,99
BBA,BBA_09,9.273522484,136.1400212,12/04/2010,0,3.65,0.502323131,100
BBA,BBA_09,8.050105504,23.00394004,13/04/2010,0,3.65,0.502323131,101
BBA,BBA_09,10.4781755,77.86351074,14/04/2010,0,3.65,0.502323131,102
BBA,BBA_09,8.91781021,95.81730622,15/04/2010,0,3.65,0.502323131,103
BBA,BBA_09,8.662176375,116.214193,16/04/2010,0,3.65,0.502323131,104
BBA,BBA_09,7.120548712,150.4708063,17/04/2010,0,3.65,0.502323131,105
BBA,BBA_09,6.777978207,125.9372683,18/04/2010,0,3.65,0.502323131,106
BBA,BBA_09,8.183634462,164.2440783,19/04/2010,0,3.65,0.502323131,107
BBA,BBA_09,8.913371809,95.67949319,20/04/2010,0,3.65,0.502323131,108
BBA,BBA_09,5.848621248,130.4030858,21/04/2010,0,3.65,0.502323131,109
BBA,BBA_09,6.912300099,62.97775298,22/04/2010,0,3.65,0.502323131,110
BBA,BBA_09,10.81251249,99.43386222,23/04/2010,0,3.65,0.502323131,111
BBA,BBA_09,12.06160256,115.6136147,24/04/2010,0,3.65,0.502323131,112
BBA,BBA_09,14.50679972,90.7902323,25/04/2010,0,3.65,0.502323131,113
BBA,BBA_09,12.06090534,103.5844065,26/04/2010,0,3.65,0.502323131,114
BBA,BBA_09,10.97674338,113.1002225,27/04/2010,0,3.65,0.502323131,115
BBA,BBA_09,8.471566042,83.18291855,28/04/2010,1,3.65,0.502323131,116
BBA,BBA_02,11.1425798,69.04411669,04/04/2010,0,3.35,-0.485480875,91
BBA,BBA_02,11.03713685,74.97683639,05/04/2010,0,3.35,-0.485480875,92
BBA,BBA_02,10.35228994,49.16000574,06/04/2010,0,3.35,-0.485480875,93
BBA,BBA_02,8.164992455,135.82146,07/04/2010,0,3.35,-0.485480875,94
BBA,BBA_02,13.20889939,55.64553125,08/04/2010,0,3.35,-0.485480875,95
BBA,BBA_02,11.53427484,79.89964414,09/04/2010,0,3.35,-0.485480875,96
BBA,BBA_02,12.59846676,41.65232757,10/04/2010,0,3.35,-0.485480875,97
BBA,BBA_02,7.248620837,45.2691563,11/04/2010,0,3.35,-0.485480875,98
BBA,BBA_02,9.273522484,136.1400212,12/04/2010,0,3.35,-0.485480875,99
BBA,BBA_02,8.050105504,23.00394004,13/04/2010,0,3.35,-0.485480875,100
BBA,BBA_02,10.4781755,77.86351074,14/04/2010,0,3.35,-0.485480875,101
BBA,BBA_02,8.91781021,95.81730622,15/04/2010,0,3.35,-0.485480875,102
BBA,BBA_02,8.662176375,116.214193,16/04/2010,0,3.35,-0.485480875,103
BBA,BBA_02,7.120548712,150.4708063,17/04/2010,0,3.35,-0.485480875,104
BBA,BBA_02,6.777978207,125.9372683,18/04/2010,0,3.35,-0.485480875,105
BBA,BBA_02,8.183634462,164.2440783,19/04/2010,0,3.35,-0.485480875,106
BBA,BBA_02,8.913371809,95.67949319,20/04/2010,0,3.35,-0.485480875,107
BBA,BBA_02,5.848621248,130.4030858,21/04/2010,0,3.35,-0.485480875,108
BBA,BBA_02,6.912300099,62.97775298,22/04/2010,0,3.35,-0.485480875,109
BBA,BBA_02,10.81251249,99.43386222,23/04/2010,1,3.35,-0.485480875,110
BBA,BBA_06,13.20889939,55.64553125,08/04/2010,0,3.65,0.502323131,97
BBA,BBA_06,11.53427484,79.89964414,09/04/2010,0,3.65,0.502323131,98
BBA,BBA_06,12.59846676,41.65232757,10/04/2010,0,3.65,0.502323131,99
BBA,BBA_06,7.248620837,45.2691563,11/04/2010,0,3.65,0.502323131,100
BBA,BBA_06,9.273522484,136.1400212,12/04/2010,0,3.65,0.502323131,101
BBA,BBA_06,8.050105504,23.00394004,13/04/2010,0,3.65,0.502323131,102
BBA,BBA_06,10.4781755,77.86351074,14/04/2010,0,3.65,0.502323131,103
BBA,BBA_06,8.91781021,95.81730622,15/04/2010,0,3.65,0.502323131,104
BBA,BBA_06,8.662176375,116.214193,16/04/2010,0,3.65,0.502323131,105
BBA,BBA_06,7.120548712,150.4708063,17/04/2010,0,3.65,0.502323131,106
BBA,BBA_06,6.777978207,125.9372683,18/04/2010,0,3.65,0.502323131,107
BBA,BBA_06,8.183634462,164.2440783,19/04/2010,0,3.65,0.502323131,108
BBA,BBA_06,8.913371809,95.67949319,20/04/2010,0,3.65,0.502323131,109
BBA,BBA_06,5.848621248,130.4030858,21/04/2010,0,3.65,0.502323131,110
BBA,BBA_06,6.912300099,62.97775298,22/04/2010,0,3.65,0.502323131,111
BBA,BBA_06,10.81251249,99.43386222,23/04/2010,0,3.65,0.502323131,112
BBA,BBA_06,12.06160256,115.6136147,24/04/2010,0,3.65,0.502323131,113
BBA,BBA_06,14.50679972,90.7902323,25/04/2010,0,3.65,0.502323131,114
BBA,BBA_06,12.06090534,103.5844065,26/04/2010,0,3.65,0.502323131,115
BBA,BBA_06,10.97674338,113.1002225,27/04/2010,1,3.65,0.502323131,116
BBA,BBA_05,11.1425798,69.04411669,04/04/2010,0,3.830553037,1.096826509,103
BBA,BBA_05,11.03713685,74.97683639,05/04/2010,0,3.830553037,1.096826509,104
BBA,BBA_05,10.35228994,49.16000574,06/04/2010,0,3.830553037,1.096826509,105
BBA,BBA_05,8.164992455,135.82146,07/04/2010,0,3.830553037,1.096826509,106
BBA,BBA_05,13.20889939,55.64553125,08/04/2010,0,3.830553037,1.096826509,107
BBA,BBA_05,11.53427484,79.89964414,09/04/2010,0,3.830553037,1.096826509,108
BBA,BBA_05,12.59846676,41.65232757,10/04/2010,0,3.830553037,1.096826509,109
BBA,BBA_05,7.248620837,45.2691563,11/04/2010,0,3.830553037,1.096826509,110
BBA,BBA_05,9.273522484,136.1400212,12/04/2010,0,3.830553037,1.096826509,111
BBA,BBA_05,8.050105504,23.00394004,13/04/2010,0,3.830553037,1.096826509,112
BBA,BBA_05,10.4781755,77.86351074,14/04/2010,0,3.830553037,1.096826509,113
BBA,BBA_05,8.91781021,95.81730622,15/04/2010,0,3.830553037,1.096826509,114
BBA,BBA_05,8.662176375,116.214193,16/04/2010,0,3.830553037,1.096826509,115
BBA,BBA_05,7.120548712,150.4708063,17/04/2010,0,3.830553037,1.096826509,116
BBA,BBA_05,6.777978207,125.9372683,18/04/2010,0,3.830553037,1.096826509,117
BBA,BBA_05,8.183634462,164.2440783,19/04/2010,0,3.830553037,1.096826509,118
BBA,BBA_05,8.913371809,95.67949319,20/04/2010,0,3.830553037,1.096826509,119
BBA,BBA_05,5.848621248,130.4030858,21/04/2010,0,3.830553037,1.096826509,120
BBA,BBA_05,6.912300099,62.97775298,22/04/2010,0,3.830553037,1.096826509,121
BBA,BBA_05,10.81251249,99.43386222,23/04/2010,1,3.830553037,1.096826509,122
GHA,GHA_03,10.95650435,71.53208382,07/05/2018,0,3.6,-0.469534647,128
GHA,GHA_03,12.30720123,92.02670613,08/05/2018,0,3.6,-0.469534647,129
GHA,GHA_03,10.27716429,82.48081323,09/05/2018,0,3.6,-0.469534647,130
